Groups:

Data:
time unit: s, TestP5_audio:audio|AUD_DACDAT, TestP5_audio:audio|AUD_DACLRCK, 
73841, 0, 1, 
73842, 0, 1, 
73843, 0, 1, 
73844, 0, 1, 
73845, 0, 1, 
73846, 0, 1, 
73847, 0, 1, 
73848, 0, 1, 
73849, 0, 1, 
73850, 0, 0, 
73851, 1, 0, 
73852, 0, 0, 
73853, 1, 0, 
73854, 1, 0, 
73855, 0, 0, 
73856, 1, 0, 
73857, 1, 0, 
73858, 1, 0, 
73859, 0, 0, 
73860, 0, 0, 
73861, 1, 0, 
73862, 0, 0, 
73863, 0, 0, 
73864, 1, 0, 
73865, 1, 0, 
73866, 1, 0, 
73867, 0, 0, 
73868, 0, 0, 
73869, 1, 0, 
73870, 0, 0, 
73871, 1, 0, 
73872, 0, 0, 
73873, 0, 0, 
73874, 1, 0, 
73875, 0, 0, 
73876, 1, 0, 
73877, 0, 0, 
73878, 0, 0, 
73879, 0, 0, 
73880, 0, 0, 
73881, 0, 0, 
73882, 0, 1, 
73883, 0, 1, 
73884, 0, 1, 
73885, 0, 1, 
73886, 0, 1, 
73887, 0, 1, 
73888, 0, 1, 
73889, 0, 1, 
73890, 0, 1, 
73891, 0, 1, 
73892, 0, 1, 
73893, 0, 1, 
73894, 0, 1, 
73895, 0, 1, 
73896, 0, 1, 
73897, 0, 1, 
73898, 0, 1, 
73899, 0, 1, 
73900, 0, 1, 
73901, 0, 1, 
73902, 0, 1, 
73903, 0, 1, 
73904, 0, 1, 
73905, 0, 1, 
73906, 0, 1, 
73907, 0, 1, 
73908, 0, 1, 
73909, 0, 1, 
73910, 0, 1, 
73911, 0, 1, 
73912, 0, 1, 
73913, 0, 1, 
73914, 0, 0, 
73915, 1, 0, 
73916, 0, 0, 
73917, 1, 0, 
73918, 0, 0, 
73919, 1, 0, 
73920, 1, 0, 
73921, 1, 0, 
73922, 1, 0, 
73923, 0, 0, 
73924, 1, 0, 
73925, 1, 0, 
73926, 0, 0, 
73927, 1, 0, 
73928, 0, 0, 
73929, 1, 0, 
73930, 0, 0, 
73931, 0, 0, 
73932, 1, 0, 
73933, 0, 0, 
73934, 0, 0, 
73935, 1, 0, 
73936, 0, 0, 
73937, 1, 0, 
73938, 0, 0, 
73939, 0, 0, 
73940, 0, 0, 
73941, 0, 0, 
73942, 0, 0, 
73943, 0, 0, 
73944, 0, 0, 
73945, 0, 0, 
73946, 0, 1, 
73947, 0, 1, 
73948, 0, 1, 
73949, 0, 1, 
73950, 0, 1, 
73951, 0, 1, 
73952, 0, 1, 
73953, 0, 1, 
73954, 0, 1, 
73955, 0, 1, 
73956, 0, 1, 
73957, 0, 1, 
73958, 0, 1, 
73959, 0, 1, 
73960, 0, 1, 
73961, 0, 1, 
73962, 0, 1, 
73963, 0, 1, 
73964, 0, 1, 
73965, 0, 1, 
73966, 0, 1, 
73967, 0, 1, 
73968, 0, 1, 
73969, 0, 1, 
73970, 0, 1, 
73971, 0, 1, 
73972, 0, 1, 
73973, 0, 1, 
73974, 0, 1, 
73975, 0, 1, 
73976, 0, 1, 
73977, 0, 1, 
73978, 0, 0, 
73979, 1, 0, 
73980, 0, 0, 
73981, 1, 0, 
73982, 0, 0, 
73983, 0, 0, 
73984, 1, 0, 
73985, 1, 0, 
73986, 0, 0, 
73987, 1, 0, 
73988, 1, 0, 
73989, 1, 0, 
73990, 1, 0, 
73991, 0, 0, 
73992, 1, 0, 
73993, 1, 0, 
73994, 1, 0, 
73995, 0, 0, 
73996, 1, 0, 
73997, 0, 0, 
73998, 0, 0, 
73999, 1, 0, 
74000, 0, 0, 
74001, 0, 0, 
74002, 0, 0, 
74003, 0, 0, 
74004, 1, 0, 
74005, 0, 0, 
74006, 0, 0, 
74007, 0, 0, 
74008, 0, 0, 
74009, 0, 0, 
74010, 0, 1, 
74011, 0, 1, 
74012, 0, 1, 
74013, 0, 1, 
74014, 0, 1, 
74015, 0, 1, 
74016, 0, 1, 
74017, 0, 1, 
74018, 0, 1, 
74019, 0, 1, 
74020, 0, 1, 
74021, 0, 1, 
74022, 0, 1, 
74023, 0, 1, 
74024, 0, 1, 
74025, 0, 1, 
74026, 0, 1, 
74027, 0, 1, 
74028, 0, 1, 
74029, 0, 1, 
74030, 0, 1, 
74031, 0, 1, 
74032, 0, 1, 
74033, 0, 1, 
74034, 0, 1, 
74035, 0, 1, 
74036, 0, 1, 
74037, 0, 1, 
74038, 0, 1, 
74039, 0, 1, 
74040, 0, 1, 
74041, 0, 1, 
74042, 0, 0, 
74043, 1, 0, 
74044, 0, 0, 
74045, 0, 0, 
74046, 1, 0, 
74047, 1, 0, 
74048, 1, 0, 
74049, 0, 0, 
74050, 1, 0, 
74051, 0, 0, 
74052, 0, 0, 
74053, 1, 0, 
74054, 0, 0, 
74055, 0, 0, 
74056, 0, 0, 
74057, 0, 0, 
74058, 0, 0, 
74059, 1, 0, 
74060, 1, 0, 
74061, 1, 0, 
74062, 0, 0, 
74063, 1, 0, 
74064, 0, 0, 
74065, 1, 0, 
74066, 1, 0, 
74067, 1, 0, 
74068, 1, 0, 
74069, 0, 0, 
74070, 0, 0, 
74071, 0, 0, 
74072, 0, 0, 
74073, 0, 0, 
74074, 0, 1, 
74075, 0, 1, 
74076, 0, 1, 
74077, 0, 1, 
74078, 0, 1, 
74079, 0, 1, 
74080, 0, 1, 
74081, 0, 1, 
74082, 0, 1, 
74083, 0, 1, 
74084, 0, 1, 
74085, 0, 1, 
74086, 0, 1, 
74087, 0, 1, 
74088, 0, 1, 
74089, 0, 1, 
74090, 0, 1, 
74091, 0, 1, 
74092, 0, 1, 
74093, 0, 1, 
74094, 0, 1, 
74095, 0, 1, 
74096, 0, 1, 
74097, 0, 1, 
74098, 0, 1, 
74099, 0, 1, 
74100, 0, 1, 
74101, 0, 1, 
74102, 0, 1, 
74103, 0, 1, 
74104, 0, 1, 
74105, 0, 1, 
74106, 0, 0, 
74107, 1, 0, 
74108, 0, 0, 
74109, 0, 0, 
74110, 1, 0, 
74111, 0, 0, 
74112, 1, 0, 
74113, 0, 0, 
74114, 0, 0, 
74115, 0, 0, 
74116, 0, 0, 
74117, 1, 0, 
74118, 0, 0, 
74119, 0, 0, 
74120, 0, 0, 
74121, 1, 0, 
74122, 0, 0, 
74123, 1, 0, 
74124, 0, 0, 
74125, 0, 0, 
74126, 0, 0, 
74127, 0, 0, 
74128, 0, 0, 
74129, 1, 0, 
74130, 0, 0, 
74131, 1, 0, 
74132, 1, 0, 
74133, 0, 0, 
74134, 0, 0, 
74135, 0, 0, 
74136, 0, 0, 
74137, 0, 0, 
74138, 0, 1, 
74139, 0, 1, 
74140, 0, 1, 
74141, 0, 1, 
74142, 0, 1, 
74143, 0, 1, 
74144, 0, 1, 
74145, 0, 1, 
74146, 0, 1, 
74147, 0, 1, 
74148, 0, 1, 
74149, 0, 1, 
74150, 0, 1, 
74151, 0, 1, 
74152, 0, 1, 
74153, 0, 1, 
74154, 0, 1, 
74155, 0, 1, 
74156, 0, 1, 
74157, 0, 1, 
74158, 0, 1, 
74159, 0, 1, 
74160, 0, 1, 
74161, 0, 1, 
74162, 0, 1, 
74163, 0, 1, 
74164, 0, 1, 
74165, 0, 1, 
74166, 0, 1, 
74167, 0, 1, 
74168, 0, 1, 
74169, 0, 1, 
74170, 0, 0, 
74171, 1, 0, 
74172, 0, 0, 
74173, 0, 0, 
74174, 0, 0, 
74175, 1, 0, 
74176, 0, 0, 
74177, 0, 0, 
74178, 1, 0, 
74179, 0, 0, 
74180, 0, 0, 
74181, 1, 0, 
74182, 0, 0, 
74183, 0, 0, 
74184, 1, 0, 
74185, 0, 0, 
74186, 1, 0, 
74187, 1, 0, 
74188, 1, 0, 
74189, 0, 0, 
74190, 0, 0, 
74191, 1, 0, 
74192, 0, 0, 
74193, 1, 0, 
74194, 1, 0, 
74195, 1, 0, 
74196, 0, 0, 
74197, 0, 0, 
74198, 0, 0, 
74199, 0, 0, 
74200, 0, 0, 
74201, 0, 0, 
74202, 0, 1, 
74203, 0, 1, 
74204, 0, 1, 
74205, 0, 1, 
74206, 0, 1, 
74207, 0, 1, 
74208, 0, 1, 
74209, 0, 1, 
74210, 0, 1, 
74211, 0, 1, 
74212, 0, 1, 
74213, 0, 1, 
74214, 0, 1, 
74215, 0, 1, 
74216, 0, 1, 
74217, 0, 1, 
74218, 0, 1, 
74219, 0, 1, 
74220, 0, 1, 
74221, 0, 1, 
74222, 0, 1, 
74223, 0, 1, 
74224, 0, 1, 
74225, 0, 1, 
74226, 0, 1, 
74227, 0, 1, 
74228, 0, 1, 
74229, 0, 1, 
74230, 0, 1, 
74231, 0, 1, 
74232, 0, 1, 
74233, 0, 1, 
74234, 0, 0, 
74235, 0, 0, 
74236, 1, 0, 
74237, 1, 0, 
74238, 1, 0, 
74239, 1, 0, 
74240, 1, 0, 
74241, 1, 0, 
74242, 1, 0, 
74243, 1, 0, 
74244, 0, 0, 
74245, 1, 0, 
74246, 0, 0, 
74247, 0, 0, 
74248, 0, 0, 
74249, 1, 0, 
74250, 1, 0, 
74251, 0, 0, 
74252, 0, 0, 
74253, 1, 0, 
74254, 1, 0, 
74255, 1, 0, 
74256, 0, 0, 
74257, 1, 0, 
74258, 0, 0, 
74259, 0, 0, 
74260, 0, 0, 
74261, 0, 0, 
74262, 0, 0, 
74263, 0, 0, 
74264, 0, 0, 
74265, 0, 0, 
74266, 0, 1, 
74267, 0, 1, 
74268, 0, 1, 
74269, 0, 1, 
74270, 0, 1, 
74271, 0, 1, 
74272, 0, 1, 
74273, 0, 1, 
74274, 0, 1, 
74275, 0, 1, 
74276, 0, 1, 
74277, 0, 1, 
74278, 0, 1, 
74279, 0, 1, 
74280, 0, 1, 
74281, 0, 1, 
74282, 0, 1, 
74283, 0, 1, 
74284, 0, 1, 
74285, 0, 1, 
74286, 0, 1, 
74287, 0, 1, 
74288, 0, 1, 
74289, 0, 1, 
74290, 0, 1, 
74291, 0, 1, 
74292, 0, 1, 
74293, 0, 1, 
74294, 0, 1, 
74295, 0, 1, 
74296, 0, 1, 
74297, 0, 1, 
74298, 0, 0, 
74299, 0, 0, 
74300, 1, 0, 
74301, 1, 0, 
74302, 1, 0, 
74303, 0, 0, 
74304, 1, 0, 
74305, 0, 0, 
74306, 0, 0, 
74307, 1, 0, 
74308, 0, 0, 
74309, 0, 0, 
74310, 0, 0, 
74311, 0, 0, 
74312, 1, 0, 
74313, 0, 0, 
74314, 0, 0, 
74315, 1, 0, 
74316, 0, 0, 
74317, 0, 0, 
74318, 0, 0, 
74319, 0, 0, 
74320, 0, 0, 
74321, 0, 0, 
74322, 1, 0, 
74323, 0, 0, 
74324, 0, 0, 
74325, 0, 0, 
74326, 0, 0, 
74327, 0, 0, 
74328, 0, 0, 
74329, 0, 0, 
74330, 0, 1, 
74331, 0, 1, 
74332, 0, 1, 
74333, 0, 1, 
74334, 0, 1, 
74335, 0, 1, 
74336, 0, 1, 
74337, 0, 1, 
74338, 0, 1, 
74339, 0, 1, 
74340, 0, 1, 
74341, 0, 1, 
74342, 0, 1, 
74343, 0, 1, 
74344, 0, 1, 
74345, 0, 1, 
74346, 0, 1, 
74347, 0, 1, 
74348, 0, 1, 
74349, 0, 1, 
74350, 0, 1, 
74351, 0, 1, 
74352, 0, 1, 
74353, 0, 1, 
74354, 0, 1, 
74355, 0, 1, 
74356, 0, 1, 
74357, 0, 1, 
74358, 0, 1, 
74359, 0, 1, 
74360, 0, 1, 
74361, 0, 1, 
74362, 0, 0, 
74363, 0, 0, 
74364, 1, 0, 
74365, 1, 0, 
74366, 0, 0, 
74367, 1, 0, 
74368, 0, 0, 
74369, 1, 0, 
74370, 1, 0, 
74371, 0, 0, 
74372, 0, 0, 
74373, 0, 0, 
74374, 1, 0, 
74375, 0, 0, 
74376, 0, 0, 
74377, 0, 0, 
74378, 1, 0, 
74379, 1, 0, 
74380, 0, 0, 
74381, 1, 0, 
74382, 1, 0, 
74383, 1, 0, 
74384, 0, 0, 
74385, 1, 0, 
74386, 0, 0, 
74387, 0, 0, 
74388, 0, 0, 
74389, 0, 0, 
74390, 0, 0, 
74391, 0, 0, 
74392, 0, 0, 
74393, 0, 0, 
74394, 0, 1, 
74395, 0, 1, 
74396, 0, 1, 
74397, 0, 1, 
74398, 0, 1, 
74399, 0, 1, 
74400, 0, 1, 
74401, 0, 1, 
74402, 0, 1, 
74403, 0, 1, 
74404, 0, 1, 
74405, 0, 1, 
74406, 0, 1, 
74407, 0, 1, 
74408, 0, 1, 
74409, 0, 1, 
74410, 0, 1, 
74411, 0, 1, 
74412, 0, 1, 
74413, 0, 1, 
74414, 0, 1, 
74415, 0, 1, 
74416, 0, 1, 
74417, 0, 1, 
74418, 0, 1, 
74419, 0, 1, 
74420, 0, 1, 
74421, 0, 1, 
74422, 0, 1, 
74423, 0, 1, 
74424, 0, 1, 
74425, 0, 1, 
74426, 0, 0, 
74427, 0, 0, 
74428, 1, 0, 
74429, 1, 0, 
74430, 0, 0, 
74431, 0, 0, 
74432, 0, 0, 
74433, 0, 0, 
74434, 0, 0, 
74435, 0, 0, 
74436, 0, 0, 
74437, 0, 0, 
74438, 1, 0, 
74439, 0, 0, 
74440, 0, 0, 
74441, 0, 0, 
74442, 1, 0, 
74443, 0, 0, 
74444, 0, 0, 
74445, 0, 0, 
74446, 0, 0, 
74447, 1, 0, 
74448, 0, 0, 
74449, 0, 0, 
74450, 0, 0, 
74451, 0, 0, 
74452, 0, 0, 
74453, 0, 0, 
74454, 0, 0, 
74455, 0, 0, 
74456, 0, 0, 
74457, 0, 0, 
74458, 0, 1, 
74459, 0, 1, 
74460, 0, 1, 
74461, 0, 1, 
74462, 0, 1, 
74463, 0, 1, 
74464, 0, 1, 
74465, 0, 1, 
74466, 0, 1, 
74467, 0, 1, 
74468, 0, 1, 
74469, 0, 1, 
74470, 0, 1, 
74471, 0, 1, 
74472, 0, 1, 
74473, 0, 1, 
74474, 0, 1, 
74475, 0, 1, 
74476, 0, 1, 
74477, 0, 1, 
74478, 0, 1, 
74479, 0, 1, 
74480, 0, 1, 
74481, 0, 1, 
74482, 0, 1, 
74483, 0, 1, 
74484, 0, 1, 
74485, 0, 1, 
74486, 0, 1, 
74487, 0, 1, 
74488, 0, 1, 
74489, 0, 1, 
74490, 0, 0, 
74491, 0, 0, 
74492, 1, 0, 
74493, 0, 0, 
74494, 1, 0, 
74495, 0, 0, 
74496, 1, 0, 
74497, 1, 0, 
74498, 0, 0, 
74499, 1, 0, 
74500, 1, 0, 
74501, 0, 0, 
74502, 0, 0, 
74503, 0, 0, 
74504, 1, 0, 
74505, 0, 0, 
74506, 1, 0, 
74507, 1, 0, 
74508, 1, 0, 
74509, 1, 0, 
74510, 1, 0, 
74511, 1, 0, 
74512, 1, 0, 
74513, 1, 0, 
74514, 1, 0, 
74515, 1, 0, 
74516, 0, 0, 
74517, 0, 0, 
74518, 0, 0, 
74519, 0, 0, 
74520, 0, 0, 
74521, 0, 0, 
74522, 0, 1, 
74523, 0, 1, 
74524, 0, 1, 
74525, 0, 1, 
74526, 0, 1, 
74527, 0, 1, 
74528, 0, 1, 
74529, 0, 1, 
74530, 0, 1, 
74531, 0, 1, 
74532, 0, 1, 
74533, 0, 1, 
74534, 0, 1, 
74535, 0, 1, 
74536, 0, 1, 
74537, 0, 1, 
74538, 0, 1, 
74539, 0, 1, 
74540, 0, 1, 
74541, 0, 1, 
74542, 0, 1, 
74543, 0, 1, 
74544, 0, 1, 
74545, 0, 1, 
74546, 0, 1, 
74547, 0, 1, 
74548, 0, 1, 
74549, 0, 1, 
74550, 0, 1, 
74551, 0, 1, 
74552, 0, 1, 
74553, 0, 1, 
74554, 0, 0, 
74555, 0, 0, 
74556, 1, 0, 
74557, 0, 0, 
74558, 0, 0, 
74559, 1, 0, 
74560, 1, 0, 
74561, 1, 0, 
74562, 0, 0, 
74563, 0, 0, 
74564, 0, 0, 
74565, 1, 0, 
74566, 0, 0, 
74567, 0, 0, 
74568, 1, 0, 
74569, 1, 0, 
74570, 0, 0, 
74571, 0, 0, 
74572, 1, 0, 
74573, 0, 0, 
74574, 1, 0, 
74575, 0, 0, 
74576, 0, 0, 
74577, 1, 0, 
74578, 1, 0, 
74579, 0, 0, 
74580, 0, 0, 
74581, 0, 0, 
74582, 0, 0, 
74583, 0, 0, 
74584, 0, 0, 
74585, 0, 0, 
74586, 0, 1, 
74587, 0, 1, 
74588, 0, 1, 
74589, 0, 1, 
74590, 0, 1, 
74591, 0, 1, 
74592, 0, 1, 
74593, 0, 1, 
74594, 0, 1, 
74595, 0, 1, 
74596, 0, 1, 
74597, 0, 1, 
74598, 0, 1, 
74599, 0, 1, 
74600, 0, 1, 
74601, 0, 1, 
74602, 0, 1, 
74603, 0, 1, 
74604, 0, 1, 
74605, 0, 1, 
74606, 0, 1, 
74607, 0, 1, 
74608, 0, 1, 
74609, 0, 1, 
74610, 0, 1, 
74611, 0, 1, 
74612, 0, 1, 
74613, 0, 1, 
74614, 0, 1, 
74615, 0, 1, 
74616, 0, 1, 
74617, 0, 1, 
74618, 0, 0, 
74619, 0, 0, 
74620, 1, 0, 
74621, 0, 0, 
74622, 0, 0, 
74623, 0, 0, 
74624, 1, 0, 
74625, 1, 0, 
74626, 0, 0, 
74627, 0, 0, 
74628, 0, 0, 
74629, 1, 0, 
74630, 1, 0, 
74631, 1, 0, 
74632, 0, 0, 
74633, 0, 0, 
74634, 0, 0, 
74635, 1, 0, 
74636, 1, 0, 
74637, 0, 0, 
74638, 0, 0, 
74639, 0, 0, 
74640, 0, 0, 
74641, 1, 0, 
74642, 0, 0, 
74643, 1, 0, 
74644, 0, 0, 
74645, 0, 0, 
74646, 0, 0, 
74647, 0, 0, 
74648, 0, 0, 
74649, 0, 0, 
74650, 0, 1, 
74651, 0, 1, 
74652, 0, 1, 
74653, 0, 1, 
74654, 0, 1, 
74655, 0, 1, 
74656, 0, 1, 
74657, 0, 1, 
74658, 0, 1, 
74659, 0, 1, 
74660, 0, 1, 
74661, 0, 1, 
74662, 0, 1, 
74663, 0, 1, 
74664, 0, 1, 
74665, 0, 1, 
74666, 0, 1, 
74667, 0, 1, 
74668, 0, 1, 
74669, 0, 1, 
74670, 0, 1, 
74671, 0, 1, 
74672, 0, 1, 
74673, 0, 1, 
74674, 0, 1, 
74675, 0, 1, 
74676, 0, 1, 
74677, 0, 1, 
74678, 0, 1, 
74679, 0, 1, 
74680, 0, 1, 
74681, 0, 1, 
74682, 0, 0, 
74683, 0, 0, 
74684, 1, 0, 
74685, 0, 0, 
74686, 0, 0, 
74687, 0, 0, 
74688, 0, 0, 
74689, 0, 0, 
74690, 0, 0, 
74691, 0, 0, 
74692, 0, 0, 
74693, 1, 0, 
74694, 0, 0, 
74695, 1, 0, 
74696, 0, 0, 
74697, 1, 0, 
74698, 0, 0, 
74699, 1, 0, 
74700, 1, 0, 
74701, 1, 0, 
74702, 0, 0, 
74703, 1, 0, 
74704, 0, 0, 
74705, 1, 0, 
74706, 0, 0, 
74707, 1, 0, 
74708, 0, 0, 
74709, 0, 0, 
74710, 0, 0, 
74711, 0, 0, 
74712, 0, 0, 
74713, 0, 0, 
74714, 0, 1, 
74715, 0, 1, 
74716, 0, 1, 
74717, 0, 1, 
74718, 0, 1, 
74719, 0, 1, 
74720, 0, 1, 
74721, 0, 1, 
74722, 0, 1, 
74723, 0, 1, 
74724, 0, 1, 
74725, 0, 1, 
74726, 0, 1, 
74727, 0, 1, 
74728, 0, 1, 
74729, 0, 1, 
74730, 0, 1, 
74731, 0, 1, 
74732, 0, 1, 
74733, 0, 1, 
74734, 0, 1, 
74735, 0, 1, 
74736, 0, 1, 
74737, 0, 1, 
74738, 0, 1, 
74739, 0, 1, 
74740, 0, 1, 
74741, 0, 1, 
74742, 0, 1, 
74743, 0, 1, 
74744, 0, 1, 
74745, 0, 1, 
74746, 0, 0, 
74747, 0, 0, 
74748, 0, 0, 
74749, 1, 0, 
74750, 1, 0, 
74751, 1, 0, 
74752, 0, 0, 
74753, 1, 0, 
74754, 0, 0, 
74755, 0, 0, 
74756, 0, 0, 
74757, 0, 0, 
74758, 0, 0, 
74759, 0, 0, 
74760, 1, 0, 
74761, 0, 0, 
74762, 0, 0, 
74763, 1, 0, 
74764, 1, 0, 
74765, 1, 0, 
74766, 1, 0, 
74767, 0, 0, 
74768, 0, 0, 
74769, 0, 0, 
74770, 1, 0, 
74771, 0, 0, 
74772, 1, 0, 
74773, 0, 0, 
74774, 0, 0, 
74775, 0, 0, 
74776, 0, 0, 
74777, 0, 0, 
74778, 0, 1, 
74779, 0, 1, 
74780, 0, 1, 
74781, 0, 1, 
74782, 0, 1, 
74783, 0, 1, 
74784, 0, 1, 
74785, 0, 1, 
74786, 0, 1, 
74787, 0, 1, 
74788, 0, 1, 
74789, 0, 1, 
74790, 0, 1, 
74791, 0, 1, 
74792, 0, 1, 
74793, 0, 1, 
74794, 0, 1, 
74795, 0, 1, 
74796, 0, 1, 
74797, 0, 1, 
74798, 0, 1, 
74799, 0, 1, 
74800, 0, 1, 
74801, 0, 1, 
74802, 0, 1, 
74803, 0, 1, 
74804, 0, 1, 
74805, 0, 1, 
74806, 0, 1, 
74807, 0, 1, 
74808, 0, 1, 
74809, 0, 1, 
74810, 0, 0, 
74811, 0, 0, 
74812, 0, 0, 
74813, 1, 0, 
74814, 1, 0, 
74815, 0, 0, 
74816, 1, 0, 
74817, 1, 0, 
74818, 0, 0, 
74819, 0, 0, 
74820, 0, 0, 
74821, 0, 0, 
74822, 0, 0, 
74823, 1, 0, 
74824, 0, 0, 
74825, 0, 0, 
74826, 1, 0, 
74827, 1, 0, 
74828, 0, 0, 
74829, 0, 0, 
74830, 0, 0, 
74831, 0, 0, 
74832, 0, 0, 
74833, 0, 0, 
74834, 0, 0, 
74835, 0, 0, 
74836, 1, 0, 
74837, 0, 0, 
74838, 0, 0, 
74839, 0, 0, 
74840, 0, 0, 
74841, 0, 0, 
74842, 0, 1, 
74843, 0, 1, 
74844, 0, 1, 
74845, 0, 1, 
74846, 0, 1, 
74847, 0, 1, 
74848, 0, 1, 
74849, 0, 1, 
74850, 0, 1, 
74851, 0, 1, 
74852, 0, 1, 
74853, 0, 1, 
74854, 0, 1, 
74855, 0, 1, 
74856, 0, 1, 
74857, 0, 1, 
74858, 0, 1, 
74859, 0, 1, 
74860, 0, 1, 
74861, 0, 1, 
74862, 0, 1, 
74863, 0, 1, 
74864, 0, 1, 
74865, 0, 1, 
74866, 0, 1, 
74867, 0, 1, 
74868, 0, 1, 
74869, 0, 1, 
74870, 0, 1, 
74871, 0, 1, 
74872, 0, 1, 
74873, 0, 1, 
74874, 0, 0, 
74875, 0, 0, 
74876, 0, 0, 
74877, 1, 0, 
74878, 1, 0, 
74879, 0, 0, 
74880, 0, 0, 
74881, 1, 0, 
74882, 0, 0, 
74883, 1, 0, 
74884, 0, 0, 
74885, 0, 0, 
74886, 1, 0, 
74887, 1, 0, 
74888, 1, 0, 
74889, 1, 0, 
74890, 1, 0, 
74891, 1, 0, 
74892, 1, 0, 
74893, 0, 0, 
74894, 0, 0, 
74895, 0, 0, 
74896, 1, 0, 
74897, 0, 0, 
74898, 1, 0, 
74899, 1, 0, 
74900, 0, 0, 
74901, 0, 0, 
74902, 0, 0, 
74903, 0, 0, 
74904, 0, 0, 
74905, 0, 0, 
74906, 0, 1, 
74907, 0, 1, 
74908, 0, 1, 
74909, 0, 1, 
74910, 0, 1, 
74911, 0, 1, 
74912, 0, 1, 
74913, 0, 1, 
74914, 0, 1, 
74915, 0, 1, 
74916, 0, 1, 
74917, 0, 1, 
74918, 0, 1, 
74919, 0, 1, 
74920, 0, 1, 
74921, 0, 1, 
74922, 0, 1, 
74923, 0, 1, 
74924, 0, 1, 
74925, 0, 1, 
74926, 0, 1, 
74927, 0, 1, 
74928, 0, 1, 
74929, 0, 1, 
74930, 0, 1, 
74931, 0, 1, 
74932, 0, 1, 
74933, 0, 1, 
74934, 0, 1, 
74935, 0, 1, 
74936, 0, 1, 
74937, 0, 1, 
74938, 0, 0, 
74939, 0, 0, 
74940, 0, 0, 
74941, 1, 0, 
74942, 1, 0, 
74943, 0, 0, 
74944, 0, 0, 
74945, 0, 0, 
74946, 1, 0, 
74947, 0, 0, 
74948, 0, 0, 
74949, 1, 0, 
74950, 0, 0, 
74951, 0, 0, 
74952, 1, 0, 
74953, 0, 0, 
74954, 1, 0, 
74955, 1, 0, 
74956, 0, 0, 
74957, 0, 0, 
74958, 0, 0, 
74959, 0, 0, 
74960, 1, 0, 
74961, 1, 0, 
74962, 0, 0, 
74963, 1, 0, 
74964, 1, 0, 
74965, 0, 0, 
74966, 0, 0, 
74967, 0, 0, 
74968, 0, 0, 
74969, 0, 0, 
74970, 0, 1, 
74971, 0, 1, 
74972, 0, 1, 
74973, 0, 1, 
74974, 0, 1, 
74975, 0, 1, 
74976, 0, 1, 
74977, 0, 1, 
74978, 0, 1, 
74979, 0, 1, 
74980, 0, 1, 
74981, 0, 1, 
74982, 0, 1, 
74983, 0, 1, 
74984, 0, 1, 
74985, 0, 1, 
74986, 0, 1, 
74987, 0, 1, 
74988, 0, 1, 
74989, 0, 1, 
74990, 0, 1, 
74991, 0, 1, 
74992, 0, 1, 
74993, 0, 1, 
74994, 0, 1, 
74995, 0, 1, 
74996, 0, 1, 
74997, 0, 1, 
74998, 0, 1, 
74999, 0, 1, 
75000, 0, 1, 
75001, 0, 1, 
75002, 0, 0, 
75003, 0, 0, 
75004, 0, 0, 
75005, 1, 0, 
75006, 1, 0, 
75007, 0, 0, 
75008, 0, 0, 
75009, 0, 0, 
75010, 0, 0, 
75011, 1, 0, 
75012, 0, 0, 
75013, 0, 0, 
75014, 1, 0, 
75015, 1, 0, 
75016, 0, 0, 
75017, 0, 0, 
75018, 0, 0, 
75019, 1, 0, 
75020, 0, 0, 
75021, 1, 0, 
75022, 0, 0, 
75023, 1, 0, 
75024, 1, 0, 
75025, 0, 0, 
75026, 0, 0, 
75027, 1, 0, 
75028, 1, 0, 
75029, 0, 0, 
75030, 0, 0, 
75031, 0, 0, 
75032, 0, 0, 
75033, 0, 0, 
75034, 0, 1, 
75035, 0, 1, 
75036, 0, 1, 
75037, 0, 1, 
75038, 0, 1, 
75039, 0, 1, 
75040, 0, 1, 
75041, 0, 1, 
75042, 0, 1, 
75043, 0, 1, 
75044, 0, 1, 
75045, 0, 1, 
75046, 0, 1, 
75047, 0, 1, 
75048, 0, 1, 
75049, 0, 1, 
75050, 0, 1, 
75051, 0, 1, 
75052, 0, 1, 
75053, 0, 1, 
75054, 0, 1, 
75055, 0, 1, 
75056, 0, 1, 
75057, 0, 1, 
75058, 0, 1, 
75059, 0, 1, 
75060, 0, 1, 
75061, 0, 1, 
75062, 0, 1, 
75063, 0, 1, 
75064, 0, 1, 
75065, 0, 1, 
75066, 0, 0, 
75067, 0, 0, 
75068, 0, 0, 
75069, 1, 0, 
75070, 1, 0, 
75071, 0, 0, 
75072, 0, 0, 
75073, 0, 0, 
75074, 1, 0, 
75075, 1, 0, 
75076, 0, 0, 
75077, 0, 0, 
75078, 1, 0, 
75079, 0, 0, 
75080, 1, 0, 
75081, 0, 0, 
75082, 0, 0, 
75083, 1, 0, 
75084, 1, 0, 
75085, 1, 0, 
75086, 1, 0, 
75087, 0, 0, 
75088, 0, 0, 
75089, 1, 0, 
75090, 1, 0, 
75091, 0, 0, 
75092, 1, 0, 
75093, 0, 0, 
75094, 0, 0, 
75095, 0, 0, 
75096, 0, 0, 
75097, 0, 0, 
75098, 0, 1, 
75099, 0, 1, 
75100, 0, 1, 
75101, 0, 1, 
75102, 0, 1, 
75103, 0, 1, 
75104, 0, 1, 
75105, 0, 1, 
75106, 0, 1, 
75107, 0, 1, 
